OutageID,ResourceID,WebURL,Subject,Content,OutageStart,OutageEnd,SiteID
7267,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7267,"NICS: HPSS EM (Emergency Maintenance) July 15 1:10 pm - 2:30 pm","Dear HPSS Users,

The NICS archival system HPSS, has been taken down for emergency maintenance (EM) at 1:10 pm on Wednesday July 15.",2015-07-15T17:10:00Z,2015-07-15T18:30:00Z,nics.teragrid.org
7269,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7269,"SDSC Comet: /oasis/scratch/comet issues resolved","We are currently seeing a problem with one of the object storage servers (OSS) on Comet's Lustre scratch filesystem (/oasis/scratch/comet). We are looking into the issue and will update once it is fixed. Please email help@xsede.org if you have any questions.",2015-07-16T12:30:00Z,2015-07-16T13:15:00Z,sdsc.teragrid.org
7270,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7270,"NICS: Interrupted Service to Resources","Dear NICS Users,

Due to a cut in the network fiber between Chattanooga, TN and Dalton, GA, users may have issues to connecting to NICS resources and/or notice degraded network performance. Disregard the anticipated end date as there is no ETA for when operations will return to normal at this time.

Regards,
Ryan Hulguin",2015-07-16T18:00:00Z,2015-07-17T07:15:00Z,nics.teragrid.org
7272,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7272,"SDSC Comet: Maintenance 6AM - 5PM (PT), 07/23/2015 [completed]","SDSC Comet will be under maintenance 6AM-5PM (PT) on Thursday, 07/23/2015. During this maintenance will be upgrading the Lustre filesystem software for /oasis/scratch/comet.  The updates are part of the process to address the filesystem issues seen in the past couple of weeks. During the maintenance we will have a reservation in place to prevent jobs from running. Please email help@xsede.org if you have any questions.",2015-07-23T13:00:00Z,2015-07-24T00:20:00Z,sdsc.teragrid.org
7277,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7277,"Mason System Maintenance 08/04","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 04 August 2015.",2015-08-04T11:00:00Z,2015-08-04T23:00:00Z,iu.teragrid.org
7280,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7280,"HPSS down for emergency maintenance","HPSS has gone down for emergency maintenance.
A followup email will be sent when it is back online.",2015-08-04T23:31:00Z,2015-08-04T23:32:00Z,nics.teragrid.org
7291,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7291,"SDSC Comet: Job submission and scheduler issues resolved","We are currently seeing connectivity errors with our scheduler server node on Comet. This is impacting job submissions and queue commands. We are looking into the issue and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-08-12T20:00:00Z,2015-08-13T05:00:00Z,sdsc.teragrid.org
7285,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7285,"Stampede Maintenance 18 Aug 2015","Stampede will not be available from 7:00 a.m. to 7:30 p.m. (CT) on Tuesday, 18 August 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-08-18T12:00:00Z,2015-08-19T00:30:00Z,tacc.teragrid.org
7294,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7294,"HPSS Preventive Maintenance","Preventive Maintenance will be performed on the HPSS resource on Tuesday, August 18 2015 from 8am to 2pm ET.",2015-08-18T12:00:00Z,2015-08-18T18:00:00Z,nics.teragrid.org
7286,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7286,"Wrangler Maintenance 18 Aug 2015","Wrangler will not be available from 8:00 a.m. to 8:00 p.m. (CT) on Tuesday, 18 August 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-08-18T13:00:00Z,2015-08-19T01:00:00Z,tacc.teragrid.org
7296,grid1.osg.teragrid.org,https://www.xsede.org/news/-/news/item/7296,"System maintenance submit-1.osg.xsede.org / xd-login.opensciencegrid.org - Tuesday 8/25","The submit-1.osg.xsede.org / xd-login.opensciencegrid.org system will undergo maintenance starting Tuesday, August 25th at 8am ET. We reserve 8 hours in the unlikely event that unexpected problems are encountered.

Note that the system will remain available during the maintenance window. Jobs will continue to run, but reboots will required. Most jobs will survive the reboots without any issues, but some jobs might be automatically restarted.

As always, please contact user-support@opensciencegrid.org if you have any questions/concerns.

Thanks,
OSG User Support",2015-08-25T12:00:00Z,2015-08-25T22:00:00Z,osg.teragrid.org
7302,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7302,"Mason System Maintenance 09/01","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 01 September 2015.",2015-08-31T11:00:00Z,2015-08-31T23:00:00Z,iu.teragrid.org
7301,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7301,"Wrangler Maintenance 1 Sept 2015","Wrangler will not be available from 8 a.m. to 8 p.m. (CT) on Tuesday, 1 September 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-09-01T13:00:00Z,2015-09-02T02:00:00Z,tacc.teragrid.org
7305,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7305,"SDSC Comet: /oasis/scratch/comet issues resolved","We are currently seeing an issue with the meta data server (MDS) for the /oasis/scratch/comet filesystem. We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-09-01T15:00:00Z,2015-09-01T18:00:00Z,sdsc.teragrid.org
7309,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7309,"SDSC Comet: /oasis/scratch/comet MDS issue resolved","We are currently seeing a problem with one of the meta data servers (MDS) of the /oasis/scratch/comet filesystem. We will update via a news post once the issue is resolved. Please email help@xsede.org if you have any questions.",2015-09-07T22:00:00Z,2015-09-08T02:00:00Z,sdsc.teragrid.org
7311,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7311,"HPSS maintenance extended until 4:00PM EST","HPSS will be unavailable today from 8:00 AM until 2:00 PM for system maintenance.",2015-09-08T12:00:00Z,2015-09-08T20:00:00Z,nics.teragrid.org
7306,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7306,"SDSC Comet: Maintenance completed, 09/08/2015","SDSC Comet will be under maintenance 8AM-5PM (PT) on Tuesday, 09/08/2015. During this maintenance we will be upgrading the Lustre filesystem software for /oasis/scratch/comet. During the maintenance we will have a reservation in place to prevent jobs from running. Please email help@xsede.org if you have any questions.",2015-09-08T15:00:00Z,2015-09-09T02:00:00Z,sdsc.teragrid.org
7317,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7317,"SDSC Comet: Job submission and scheduler issues","We are currently seeing issues with the SLURM scheduler on Comet. This has led to intermittent failures of job submissions. We are looking into the problem and will update once it is resolved. Running jobs are not impacted by this issue. Please email help@xsede.org if you have any questions.",2015-09-13T16:00:00Z,2015-09-13T19:00:00Z,sdsc.teragrid.org
7319,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7319,"HPSS Preventative Maintenance - Extended","HPSS will be unavailable today from 8:00 AM until 2:00 PM for system maintenance.",2015-09-15T12:00:00Z,2015-09-15T20:00:00Z,nics.teragrid.org
7325,grid1.osg.teragrid.org,https://www.xsede.org/news/-/news/item/7325,"OSG maintenance 9/22","The OSG submit-1.osg.xsede.org / xd-login.opensciencegrid.org system will undergo maintenance starting Tuesday, September 22 at 8am ET. We reserve 8 hours in the unlikely event that unexpected problems are encountered.

Note that the system will remain available during the maintenance window, jobs will continue to run, but reboots will required. Most jobs will survive the reboot without any issues, but some jobs might be automatically restarted.

As always, please contact user-support@opensciencegrid.org if you have any questions/concerns.

Thanks,
OSG User Support",2015-09-22T12:00:00Z,2015-09-22T20:00:00Z,osg.teragrid.org
7330,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7330,"PSC System and Network maintenance Wednesday, 9/23/15","On Wednesday, September 23, 2015 from 9:00AM-1:00PM Eastern time, there will be a maintenance window at the PSC.  The systems may return at various points during the window, but all will be affected.",2015-09-23T13:00:00Z,2015-09-23T17:00:00Z,psc.teragrid.org
7330,greenfield.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7330,"PSC System and Network maintenance Wednesday, 9/23/15","On Wednesday, September 23, 2015 from 9:00AM-1:00PM Eastern time, there will be a maintenance window at the PSC.  The systems may return at various points during the window, but all will be affected.",2015-09-23T13:00:00Z,2015-09-23T17:00:00Z,psc.teragrid.org
7336,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7336,"Darter and HPSS unavailable due Site Network Outage","NICS will experience a temporary network outage tomorrow Tuesday, September 29th from 8am-4pm EDT. Users may experience short periods of connectivity loss to Darter and Beacon while we upgrade site networking hardware.",2015-09-29T12:00:00Z,2015-09-29T20:00:00Z,nics.teragrid.org
7336,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7336,"Darter and HPSS unavailable due Site Network Outage","NICS will experience a temporary network outage tomorrow Tuesday, September 29th from 8am-4pm EDT. Users may experience short periods of connectivity loss to Darter and Beacon while we upgrade site networking hardware.",2015-09-29T12:00:00Z,2015-09-29T20:00:00Z,nics.teragrid.org
7340,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7340,"Mason System Maintenance 10/06","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 06 October 2015.",2015-10-06T11:00:00Z,2015-10-06T23:00:00Z,iu.teragrid.org
7355,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7355,"HPSS Preventative Maintenance - Tomorrow","HPSS will be down for preventative maintenance tomorrow, Tuesday, October 13th from 8:00am to 1:00pm EDT.",2015-10-13T12:00:00Z,2015-10-13T17:00:00Z,nics.teragrid.org
7356,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7356,"Darter: Preventative Maintenance (PM)","Darter will be down for preventative maintenance on Tuesday, October 20th from 8:00am to 4:00pm EDT.",2015-10-20T12:00:00Z,2015-10-20T20:00:00Z,nics.teragrid.org
7361,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7361,"Darter's downtime extended until 6 PM EDT","Darter will be down on Tuesday October 20th from 8 to 4pm EDT due a site power outage.",2015-10-20T12:00:00Z,2015-10-20T22:00:00Z,nics.teragrid.org
7367,greenfield.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7367,"Greenfield Maintenance Wednesday, 10/28","Greenfield will be unavailable due to scheduled maintenance on Wednesday, October 28 from 9:00AM-5:00PM Eastern time.",2015-10-28T13:00:00Z,2015-10-28T21:00:00Z,psc.teragrid.org
7366,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7366,"Stampede Maintenance 3 November 2015","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 3 November 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-11-03T14:00:00Z,2015-11-04T01:30:00Z,tacc.teragrid.org
7373,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7373,"Data Supercell Maintenance Wednesday, November 4","The Data Supercell will be unavailable Wednesday, November 4 from 8:30AM-5:00PM Eastern Time due to scheduled maintenance.",2015-11-04T13:30:00Z,2015-11-04T22:00:00Z,psc.teragrid.org
7380,greenfield.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7380,"Greenfield Maintenance Wednesday, 11/11","Greenfield will be unavailable on Wednesday, November 11 from 8:00AM-5:00PM Eastern time due to scheduled maintenance.",2015-11-11T13:00:00Z,2015-11-11T22:00:00Z,psc.teragrid.org
7379,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7379,"Data Supercell Maintenance Wednesday, November 11","On Wednesday, November 11 the Data Supercell will be unavailable due to scheduled maintenance from 8:30AM-5:00PM Eastern Time.",2015-11-11T13:30:00Z,2015-11-11T22:00:00Z,psc.teragrid.org
7383,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7383,"Darter PM 11/18","Darter will be down for preventative maintenance Wednesday, November 18, from 800 AM to 1200 PM EDT.",2015-11-18T13:00:00Z,2015-11-18T17:00:00Z,nics.teragrid.org
7388,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7388,"SDSC Comet: /oasis/scratch/comet issues resolved","We are currently seeing an issue with one of the storage servers (OSSs) of the Comet Lustre scratch filesystem. The files associated with this OSS have been inaccessible as a result. We are looking into the problem and will update once the OSS is back in production and the filesystem is back to normal. Please email help@xsede.org if you have any questions.",2015-11-28T10:00:00Z,2015-11-28T15:45:00Z,sdsc.teragrid.org
7390,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7390,"Mason System Maintenance 12/01","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 01 
December 2015.",2015-12-01T12:00:00Z,2015-12-02T00:00:00Z,iu.teragrid.org
